Item_Identifier,Outlet_Identifier,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales,Item_Outlet_Sales
FDV09,OUT045,2391.156,2391.156,2391.156,2391.156,2391.156,2391.156,2391.156,2391.156,2391.156,2391.156,2391.156,2391.156
FDA28,OUT013,2134.88,2134.88,2134.88,2134.88,2134.88,2134.88,2134.88,2134.88,2134.88,2134.88,2134.88,2134.88
FDC38,OUT018,1918.7,1918.7,1918.7,1918.7,1918.7,1918.7,1918.7,1918.7,1918.7,1918.7,1918.7,1918.7
FDL28,OUT045,3829.94,3829.94,3829.94,3829.94,3829.94,3829.94,3829.94,3829.94,3829.94,3829.94,3829.94,3829.94
NCH43,OUT049,3095.032,3095.032,3095.032,3095.032,3095.032,3095.032,3095.032,3095.032,3095.032,3095.032,3095.032,3095.032
NCN53,OUT045,530.777,530.777,530.777,530.777,530.777,530.777,530.777,530.777,530.777,530.777,530.777,530.777
NCW05,OUT017,1639.257,1639.257,1639.257,1639.257,1639.257,1639.257,1639.257,1639.257,1639.257,1639.257,1639.257,1639.257
NCO30,OUT018,2726.068,2726.068,2726.068,2726.068,2726.068,2726.068,2726.068,2726.068,2726.068,2726.068,2726.068,2726.068
FDT04,OUT019,72.712,72.712,72.712,72.712,72.712,72.712,72.712,72.712,72.712,72.712,72.712,72.712
FDB27,OUT018,2932.843,2932.843,2932.843,2932.843,2932.843,2932.843,2932.843,2932.843,2932.843,2932.843,2932.843,2932.843
NCK07,OUT013,2794.014,2794.014,2794.014,2794.014,2794.014,2794.014,2794.014,2794.014,2794.014,2794.014,2794.014,2794.014
NCA53,OUT013,715.786,715.786,715.786,715.786,715.786,715.786,715.786,715.786,715.786,715.786,715.786,715.786
FDB33,OUT018,2479.155,2479.155,2479.155,2479.155,2479.155,2479.155,2479.155,2479.155,2479.155,2479.155,2479.155,2479.155
FDU37,OUT017,1359.87,1359.87,1359.87,1359.87,1359.87,1359.87,1359.87,1359.87,1359.87,1359.87,1359.87,1359.87
FDR13,OUT035,2075.755,2075.755,2075.755,2075.755,2075.755,2075.755,2075.755,2075.755,2075.755,2075.755,2075.755,2075.755
FDE45,OUT049,2995.644,2995.644,2995.644,2995.644,2995.644,2995.644,2995.644,2995.644,2995.644,2995.644,2995.644,2995.644
FDV37,OUT017,3152.234,3152.234,3152.234,3152.234,3152.234,3152.234,3152.234,3152.234,3152.234,3152.234,3152.234,3152.234
FDX44,OUT019,193.978,193.978,193.978,193.978,193.978,193.978,193.978,193.978,193.978,193.978,193.978,193.978
NCL06,OUT017,4481.29,4481.29,4481.29,4481.29,4481.29,4481.29,4481.29,4481.29,4481.29,4481.29,4481.29,4481.29
FDJ28,OUT045,3031.322,3031.322,3031.322,3031.322,3031.322,3031.322,3031.322,3031.322,3031.322,3031.322,3031.322,3031.322
FDX55,OUT049,3799.136,3799.136,3799.136,3799.136,3799.136,3799.136,3799.136,3799.136,3799.136,3799.136,3799.136,3799.136
NCK17,OUT018,431.591,431.591,431.591,431.591,431.591,431.591,431.591,431.591,431.591,431.591,431.591,431.591
FDH52,OUT035,990.925,990.925,990.925,990.925,990.925,990.925,990.925,990.925,990.925,990.925,990.925,990.925
FDN13,OUT027,2653.81,2653.81,2653.81,2653.81,2653.81,2653.81,2653.81,2653.81,2653.81,2653.81,2653.81,2653.81
FDK44,OUT018,2727.93,2727.93,2727.93,2727.93,2727.93,2727.93,2727.93,2727.93,2727.93,2727.93,2727.93,2727.93
FDU16,OUT046,1243.519,1243.519,1243.519,1243.519,1243.519,1243.519,1243.519,1243.519,1243.519,1243.519,1243.519,1243.519
FDZ07,OUT017,945.33,945.33,945.33,945.33,945.33,945.33,945.33,945.33,945.33,945.33,945.33,945.33
NCN06,OUT027,4178.989,4178.989,4178.989,4178.989,4178.989,4178.989,4178.989,4178.989,4178.989,4178.989,4178.989,4178.989
FDH02,OUT010,140.427,140.427,140.427,140.427,140.427,140.427,140.427,140.427,140.427,140.427,140.427,140.427
NCW18,OUT045,3826.262,3826.262,3826.262,3826.262,3826.262,3826.262,3826.262,3826.262,3826.262,3826.262,3826.262,3826.262
FDH57,OUT013,2222.682,2222.682,2222.682,2222.682,2222.682,2222.682,2222.682,2222.682,2222.682,2222.682,2222.682,2222.682
FDV35,OUT045,2468.917,2468.917,2468.917,2468.917,2468.917,2468.917,2468.917,2468.917,2468.917,2468.917,2468.917,2468.917
NCU29,OUT013,2606.939,2606.939,2606.939,2606.939,2606.939,2606.939,2606.939,2606.939,2606.939,2606.939,2606.939,2606.939
NCP02,OUT046,1018.314,1018.314,1018.314,1018.314,1018.314,1018.314,1018.314,1018.314,1018.314,1018.314,1018.314,1018.314
FDN44,OUT013,2797.364,2797.364,2797.364,2797.364,2797.364,2797.364,2797.364,2797.364,2797.364,2797.364,2797.364,2797.364
FDX03,OUT018,391.293,391.293,391.293,391.293,391.293,391.293,391.293,391.293,391.293,391.293,391.293,391.293
FDR11,OUT010,433.938,433.938,433.938,433.938,433.938,433.938,433.938,433.938,433.938,433.938,433.938,433.938
FDA36,OUT046,2691.292,2691.292,2691.292,2691.292,2691.292,2691.292,2691.292,2691.292,2691.292,2691.292,2691.292,2691.292
FDP58,OUT027,5432.573,5432.573,5432.573,5432.573,5432.573,5432.573,5432.573,5432.573,5432.573,5432.573,5432.573,5432.573
FDH31,OUT045,1428.539,1428.539,1428.539,1428.539,1428.539,1428.539,1428.539,1428.539,1428.539,1428.539,1428.539,1428.539
FDH34,OUT035,3386.873,3386.873,3386.873,3386.873,3386.873,3386.873,3386.873,3386.873,3386.873,3386.873,3386.873,3386.873
FDS13,OUT035,3797.571,3797.571,3797.571,3797.571,3797.571,3797.571,3797.571,3797.571,3797.571,3797.571,3797.571,3797.571
FDT01,OUT018,3103.701,3103.701,3103.701,3103.701,3103.701,3103.701,3103.701,3103.701,3103.701,3103.701,3103.701,3103.701
FDY09,OUT049,2994.189,2994.189,2994.189,2994.189,2994.189,2994.189,2994.189,2994.189,2994.189,2994.189,2994.189,2994.189
FDV33,OUT027,6007.565,6007.565,6007.565,6007.565,6007.565,6007.565,6007.565,6007.565,6007.565,6007.565,6007.565,6007.565
NCW29,OUT010,287.802,287.802,287.802,287.802,287.802,287.802,287.802,287.802,287.802,287.802,287.802,287.802
NCN17,OUT045,1593.664,1593.664,1593.664,1593.664,1593.664,1593.664,1593.664,1593.664,1593.664,1593.664,1593.664,1593.664
FDX01,OUT046,1784.942,1784.942,1784.942,1784.942,1784.942,1784.942,1784.942,1784.942,1784.942,1784.942,1784.942,1784.942
FDL03,OUT049,3145.57,3145.57,3145.57,3145.57,3145.57,3145.57,3145.57,3145.57,3145.57,3145.57,3145.57,3145.57
DRL59,OUT049,887.685,887.685,887.685,887.685,887.685,887.685,887.685,887.685,887.685,887.685,887.685,887.685
DRM11,OUT027,6710.823,6710.823,6710.823,6710.823,6710.823,6710.823,6710.823,6710.823,6710.823,6710.823,6710.823,6710.823
FDA43,OUT049,3067.334,3067.334,3067.334,3067.334,3067.334,3067.334,3067.334,3067.334,3067.334,3067.334,3067.334,3067.334
FDZ56,OUT010,382.904,382.904,382.904,382.904,382.904,382.904,382.904,382.904,382.904,382.904,382.904,382.904
FDI44,OUT018,1178.732,1178.732,1178.732,1178.732,1178.732,1178.732,1178.732,1178.732,1178.732,1178.732,1178.732,1178.732
FDB50,OUT013,1243.758,1243.758,1243.758,1243.758,1243.758,1243.758,1243.758,1243.758,1243.758,1243.758,1243.758,1243.758
FDU15,OUT019,61.714,61.714,61.714,61.714,61.714,61.714,61.714,61.714,61.714,61.714,61.714,61.714
NCJ19,OUT019,250.137,250.137,250.137,250.137,250.137,250.137,250.137,250.137,250.137,250.137,250.137,250.137
FDD48,OUT013,1897.331,1897.331,1897.331,1897.331,1897.331,1897.331,1897.331,1897.331,1897.331,1897.331,1897.331,1897.331
NCW42,OUT035,3978.156,3978.156,3978.156,3978.156,3978.156,3978.156,3978.156,3978.156,3978.156,3978.156,3978.156,3978.156
FDL24,OUT017,3272.158,3272.158,3272.158,3272.158,3272.158,3272.158,3272.158,3272.158,3272.158,3272.158,3272.158,3272.158
NCB30,OUT013,2593.344,2593.344,2593.344,2593.344,2593.344,2593.344,2593.344,2593.344,2593.344,2593.344,2593.344,2593.344
FDK25,OUT013,2634.748,2634.748,2634.748,2634.748,2634.748,2634.748,2634.748,2634.748,2634.748,2634.748,2634.748,2634.748
FDW28,OUT049,2792.491,2792.491,2792.491,2792.491,2792.491,2792.491,2792.491,2792.491,2792.491,2792.491,2792.491,2792.491
FDD47,OUT017,2927.112,2927.112,2927.112,2927.112,2927.112,2927.112,2927.112,2927.112,2927.112,2927.112,2927.112,2927.112
FDK16,OUT019,251.72,251.72,251.72,251.72,251.72,251.72,251.72,251.72,251.72,251.72,251.72,251.72
FDW37,OUT046,1421.328,1421.328,1421.328,1421.328,1421.328,1421.328,1421.328,1421.328,1421.328,1421.328,1421.328,1421.328
FDA48,OUT035,3891.383,3891.383,3891.383,3891.383,3891.383,3891.383,3891.383,3891.383,3891.383,3891.383,3891.383,3891.383
FDA14,OUT017,2559.534,2559.534,2559.534,2559.534,2559.534,2559.534,2559.534,2559.534,2559.534,2559.534,2559.534,2559.534
FDV15,OUT013,1666.904,1666.904,1666.904,1666.904,1666.904,1666.904,1666.904,1666.904,1666.904,1666.904,1666.904,1666.904
FDN22,OUT049,3825.664,3825.664,3825.664,3825.664,3825.664,3825.664,3825.664,3825.664,3825.664,3825.664,3825.664,3825.664
NCD55,OUT045,592.291,592.291,592.291,592.291,592.291,592.291,592.291,592.291,592.291,592.291,592.291,592.291
FDY43,OUT013,2712.451,2712.451,2712.451,2712.451,2712.451,2712.451,2712.451,2712.451,2712.451,2712.451,2712.451,2712.451
NCU05,OUT017,1270.544,1270.544,1270.544,1270.544,1270.544,1270.544,1270.544,1270.544,1270.544,1270.544,1270.544,1270.544
FDF10,OUT035,2525.646,2525.646,2525.646,2525.646,2525.646,2525.646,2525.646,2525.646,2525.646,2525.646,2525.646,2525.646
FDR39,OUT018,3012.931,3012.931,3012.931,3012.931,3012.931,3012.931,3012.931,3012.931,3012.931,3012.931,3012.931,3012.931
FDG40,OUT013,642.89,642.89,642.89,642.89,642.89,642.89,642.89,642.89,642.89,642.89,642.89,642.89
FDZ28,OUT019,294.557,294.557,294.557,294.557,294.557,294.557,294.557,294.557,294.557,294.557,294.557,294.557
FDE02,OUT045,1455.216,1455.216,1455.216,1455.216,1455.216,1455.216,1455.216,1455.216,1455.216,1455.216,1455.216,1455.216
FDU60,OUT049,2669.381,2669.381,2669.381,2669.381,2669.381,2669.381,2669.381,2669.381,2669.381,2669.381,2669.381,2669.381
FDM21,OUT013,3555.747,3555.747,3555.747,3555.747,3555.747,3555.747,3555.747,3555.747,3555.747,3555.747,3555.747,3555.747
FDV52,OUT019,250.984,250.984,250.984,250.984,250.984,250.984,250.984,250.984,250.984,250.984,250.984,250.984
NCW06,OUT013,3157.776,3157.776,3157.776,3157.776,3157.776,3157.776,3157.776,3157.776,3157.776,3157.776,3157.776,3157.776
FDX36,OUT035,3692.893,3692.893,3692.893,3692.893,3692.893,3692.893,3692.893,3692.893,3692.893,3692.893,3692.893,3692.893
FDT35,OUT027,4234.468,4234.468,4234.468,4234.468,4234.468,4234.468,4234.468,4234.468,4234.468,4234.468,4234.468,4234.468
NCL19,OUT010,499.237,499.237,499.237,499.237,499.237,499.237,499.237,499.237,499.237,499.237,499.237,499.237
NCD31,OUT046,2595.771,2595.771,2595.771,2595.771,2595.771,2595.771,2595.771,2595.771,2595.771,2595.771,2595.771,2595.771
FDE53,OUT019,238.13,238.13,238.13,238.13,238.13,238.13,238.13,238.13,238.13,238.13,238.13,238.13
FDW58,OUT019,293.959,293.959,293.959,293.959,293.959,293.959,293.959,293.959,293.959,293.959,293.959,293.959
DRF48,OUT046,3201.632,3201.632,3201.632,3201.632,3201.632,3201.632,3201.632,3201.632,3201.632,3201.632,3201.632,3201.632
FDW57,OUT035,2830.007,2830.007,2830.007,2830.007,2830.007,2830.007,2830.007,2830.007,2830.007,2830.007,2830.007,2830.007
DRH13,OUT017,1679.151,1679.151,1679.151,1679.151,1679.151,1679.151,1679.151,1679.151,1679.151,1679.151,1679.151,1679.151
FDT33,OUT013,2591.286,2591.286,2591.286,2591.286,2591.286,2591.286,2591.286,2591.286,2591.286,2591.286,2591.286,2591.286
DRK47,OUT027,5526.312,5526.312,5526.312,5526.312,5526.312,5526.312,5526.312,5526.312,5526.312,5526.312,5526.312,5526.312
FDY22,OUT010,401.952,401.952,401.952,401.952,401.952,401.952,401.952,401.952,401.952,401.952,401.952,401.952
FDC35,OUT019,512.655,512.655,512.655,512.655,512.655,512.655,512.655,512.655,512.655,512.655,512.655,512.655
FDO03,OUT013,4361.35,4361.35,4361.35,4361.35,4361.35,4361.35,4361.35,4361.35,4361.35,4361.35,4361.35,4361.35
FDF24,OUT045,1207.868,1207.868,1207.868,1207.868,1207.868,1207.868,1207.868,1207.868,1207.868,1207.868,1207.868,1207.868
FDF56,OUT018,2720.134,2720.134,2720.134,2720.134,2720.134,2720.134,2720.134,2720.134,2720.134,2720.134,2720.134,2720.134
FDD28,OUT013,822.844,822.844,822.844,822.844,822.844,822.844,822.844,822.844,822.844,822.844,822.844,822.844
FDG53,OUT027,3306.766,3306.766,3306.766,3306.766,3306.766,3306.766,3306.766,3306.766,3306.766,3306.766,3306.766,3306.766
FDO27,OUT019,279.978,279.978,279.978,279.978,279.978,279.978,279.978,279.978,279.978,279.978,279.978,279.978
NCF54,OUT018,2463.795,2463.795,2463.795,2463.795,2463.795,2463.795,2463.795,2463.795,2463.795,2463.795,2463.795,2463.795
FDC20,OUT027,1563.443,1563.443,1563.443,1563.443,1563.443,1563.443,1563.443,1563.443,1563.443,1563.443,1563.443,1563.443
FDU10,OUT046,552.009,552.009,552.009,552.009,552.009,552.009,552.009,552.009,552.009,552.009,552.009,552.009
DRA24,OUT018,2187.886,2187.886,2187.886,2187.886,2187.886,2187.886,2187.886,2187.886,2187.886,2187.886,2187.886,2187.886
FDA02,OUT010,397.591,397.591,397.591,397.591,397.591,397.591,397.591,397.591,397.591,397.591,397.591,397.591
FDG10,OUT017,898.038,898.038,898.038,898.038,898.038,898.038,898.038,898.038,898.038,898.038,898.038,898.038
FDW39,OUT010,567.979,567.979,567.979,567.979,567.979,567.979,567.979,567.979,567.979,567.979,567.979,567.979
FDP04,OUT019,155.712,155.712,155.712,155.712,155.712,155.712,155.712,155.712,155.712,155.712,155.712,155.712
NCM55,OUT013,3089.919,3089.919,3089.919,3089.919,3089.919,3089.919,3089.919,3089.919,3089.919,3089.919,3089.919,3089.919
FDG47,OUT045,3894.828,3894.828,3894.828,3894.828,3894.828,3894.828,3894.828,3894.828,3894.828,3894.828,3894.828,3894.828
NCU41,OUT017,3049.028,3049.028,3049.028,3049.028,3049.028,3049.028,3049.028,3049.028,3049.028,3049.028,3049.028,3049.028
NCK31,OUT017,756.894,756.894,756.894,756.894,756.894,756.894,756.894,756.894,756.894,756.894,756.894,756.894
FDZ46,OUT045,1619.859,1619.859,1619.859,1619.859,1619.859,1619.859,1619.859,1619.859,1619.859,1619.859,1619.859,1619.859
FDU13,OUT027,3569.212,3569.212,3569.212,3569.212,3569.212,3569.212,3569.212,3569.212,3569.212,3569.212,3569.212,3569.212
NCF19,OUT045,704.088,704.088,704.088,704.088,704.088,704.088,704.088,704.088,704.088,704.088,704.088,704.088
NCJ43,OUT013,2901.211,2901.211,2901.211,2901.211,2901.211,2901.211,2901.211,2901.211,2901.211,2901.211,2901.211,2901.211
NCJ05,OUT045,2431.954,2431.954,2431.954,2431.954,2431.954,2431.954,2431.954,2431.954,2431.954,2431.954,2431.954,2431.954
FDS04,OUT027,3476.45,3476.45,3476.45,3476.45,3476.45,3476.45,3476.45,3476.45,3476.45,3476.45,3476.45,3476.45
FDX28,OUT010,378.755,378.755,378.755,378.755,378.755,378.755,378.755,378.755,378.755,378.755,378.755,378.755
FDB41,OUT027,1378.523,1378.523,1378.523,1378.523,1378.523,1378.523,1378.523,1378.523,1378.523,1378.523,1378.523,1378.523
FDG53,OUT046,2010.94,2010.94,2010.94,2010.94,2010.94,2010.94,2010.94,2010.94,2010.94,2010.94,2010.94,2010.94
FDL15,OUT010,354.26,354.26,354.26,354.26,354.26,354.26,354.26,354.26,354.26,354.26,354.26,354.26
FDQ08,OUT049,965.128,965.128,965.128,965.128,965.128,965.128,965.128,965.128,965.128,965.128,965.128,965.128
DRN36,OUT013,1535.171,1535.171,1535.171,1535.171,1535.171,1535.171,1535.171,1535.171,1535.171,1535.171,1535.171,1535.171
FDI46,OUT013,4070.196,4070.196,4070.196,4070.196,4070.196,4070.196,4070.196,4070.196,4070.196,4070.196,4070.196,4070.196
FDG16,OUT027,5371.83,5371.83,5371.83,5371.83,5371.83,5371.83,5371.83,5371.83,5371.83,5371.83,5371.83,5371.83
FDV32,OUT013,1006.143,1006.143,1006.143,1006.143,1006.143,1006.143,1006.143,1006.143,1006.143,1006.143,1006.143,1006.143
FDF44,OUT010,292.178,292.178,292.178,292.178,292.178,292.178,292.178,292.178,292.178,292.178,292.178,292.178
FDK04,OUT018,679.44,679.44,679.44,679.44,679.44,679.44,679.44,679.44,679.44,679.44,679.44,679.44
NCA41,OUT013,3196.616,3196.616,3196.616,3196.616,3196.616,3196.616,3196.616,3196.616,3196.616,3196.616,3196.616,3196.616
FDD51,OUT017,648.092,648.092,648.092,648.092,648.092,648.092,648.092,648.092,648.092,648.092,648.092,648.092
NCZ53,OUT045,2892.742,2892.742,2892.742,2892.742,2892.742,2892.742,2892.742,2892.742,2892.742,2892.742,2892.742,2892.742
FDP01,OUT027,4377.156,4377.156,4377.156,4377.156,4377.156,4377.156,4377.156,4377.156,4377.156,4377.156,4377.156,4377.156
FDY25,OUT049,3456.103,3456.103,3456.103,3456.103,3456.103,3456.103,3456.103,3456.103,3456.103,3456.103,3456.103,3456.103
FDB17,OUT018,2531.984,2531.984,2531.984,2531.984,2531.984,2531.984,2531.984,2531.984,2531.984,2531.984,2531.984,2531.984
NCV54,OUT018,1792.147,1792.147,1792.147,1792.147,1792.147,1792.147,1792.147,1792.147,1792.147,1792.147,1792.147,1792.147
FDJ32,OUT017,943.481,943.481,943.481,943.481,943.481,943.481,943.481,943.481,943.481,943.481,943.481,943.481
FDA37,OUT049,2090.598,2090.598,2090.598,2090.598,2090.598,2090.598,2090.598,2090.598,2090.598,2090.598,2090.598,2090.598
FDG35,OUT035,2745.165,2745.165,2745.165,2745.165,2745.165,2745.165,2745.165,2745.165,2745.165,2745.165,2745.165,2745.165
NCM05,OUT018,3316.028,3316.028,3316.028,3316.028,3316.028,3316.028,3316.028,3316.028,3316.028,3316.028,3316.028,3316.028
FDG45,OUT046,3500.606,3500.606,3500.606,3500.606,3500.606,3500.606,3500.606,3500.606,3500.606,3500.606,3500.606,3500.606
FDH28,OUT013,616.818,616.818,616.818,616.818,616.818,616.818,616.818,616.818,616.818,616.818,616.818,616.818
NCE18,OUT049,4341.63,4341.63,4341.63,4341.63,4341.63,4341.63,4341.63,4341.63,4341.63,4341.63,4341.63,4341.63
FDH38,OUT045,1744.058,1744.058,1744.058,1744.058,1744.058,1744.058,1744.058,1744.058,1744.058,1744.058,1744.058,1744.058
FDR56,OUT013,3174.477,3174.477,3174.477,3174.477,3174.477,3174.477,3174.477,3174.477,3174.477,3174.477,3174.477,3174.477
FDH17,OUT027,2475.247,2475.247,2475.247,2475.247,2475.247,2475.247,2475.247,2475.247,2475.247,2475.247,2475.247,2475.247
FDD39,OUT049,3638.642,3638.642,3638.642,3638.642,3638.642,3638.642,3638.642,3638.642,3638.642,3638.642,3638.642,3638.642
FDB41,OUT049,698.581,698.581,698.581,698.581,698.581,698.581,698.581,698.581,698.581,698.581,698.581,698.581
NCR53,OUT046,3497.375,3497.375,3497.375,3497.375,3497.375,3497.375,3497.375,3497.375,3497.375,3497.375,3497.375,3497.375
FDX46,OUT017,926.678,926.678,926.678,926.678,926.678,926.678,926.678,926.678,926.678,926.678,926.678,926.678
FDV28,OUT049,657.273,657.273,657.273,657.273,657.273,657.273,657.273,657.273,657.273,657.273,657.273,657.273
FDA08,OUT018,2345.747,2345.747,2345.747,2345.747,2345.747,2345.747,2345.747,2345.747,2345.747,2345.747,2345.747,2345.747
FDH45,OUT017,661.962,661.962,661.962,661.962,661.962,661.962,661.962,661.962,661.962,661.962,661.962,661.962
NCS38,OUT010,283.325,283.325,283.325,283.325,283.325,283.325,283.325,283.325,283.325,283.325,283.325,283.325
FDD40,OUT010,558.6,558.6,558.6,558.6,558.6,558.6,558.6,558.6,558.6,558.6,558.6,558.6
DRM59,OUT035,2409.339,2409.339,2409.339,2409.339,2409.339,2409.339,2409.339,2409.339,2409.339,2409.339,2409.339,2409.339
NCJ43,OUT018,2668.174,2668.174,2668.174,2668.174,2668.174,2668.174,2668.174,2668.174,2668.174,2668.174,2668.174,2668.174
NCN29,OUT013,773.153,773.153,773.153,773.153,773.153,773.153,773.153,773.153,773.153,773.153,773.153,773.153
NCC19,OUT045,2909.094,2909.094,2909.094,2909.094,2909.094,2909.094,2909.094,2909.094,2909.094,2909.094,2909.094,2909.094
FDR56,OUT035,3262.266,3262.266,3262.266,3262.266,3262.266,3262.266,3262.266,3262.266,3262.266,3262.266,3262.266,3262.266
FDZ43,OUT049,3974.407,3974.407,3974.407,3974.407,3974.407,3974.407,3974.407,3974.407,3974.407,3974.407,3974.407,3974.407
FDJ32,OUT010,191.924,191.924,191.924,191.924,191.924,191.924,191.924,191.924,191.924,191.924,191.924,191.924
DRH03,OUT017,1577.893,1577.893,1577.893,1577.893,1577.893,1577.893,1577.893,1577.893,1577.893,1577.893,1577.893,1577.893
NCZ54,OUT035,2750.117,2750.117,2750.117,2750.117,2750.117,2750.117,2750.117,2750.117,2750.117,2750.117,2750.117,2750.117
FDE26,OUT017,2458.908,2458.908,2458.908,2458.908,2458.908,2458.908,2458.908,2458.908,2458.908,2458.908,2458.908,2458.908
FDS03,OUT045,1000.474,1000.474,1000.474,1000.474,1000.474,1000.474,1000.474,1000.474,1000.474,1000.474,1000.474,1000.474
DRZ24,OUT019,269.8,269.8,269.8,269.8,269.8,269.8,269.8,269.8,269.8,269.8,269.8,269.8
FDO48,OUT027,5681.914,5681.914,5681.914,5681.914,5681.914,5681.914,5681.914,5681.914,5681.914,5681.914,5681.914,5681.914
FDW39,OUT049,2957.537,2957.537,2957.537,2957.537,2957.537,2957.537,2957.537,2957.537,2957.537,2957.537,2957.537,2957.537
NCK05,OUT049,1114.236,1114.236,1114.236,1114.236,1114.236,1114.236,1114.236,1114.236,1114.236,1114.236,1114.236,1114.236
NCK30,OUT017,4647.842,4647.842,4647.842,4647.842,4647.842,4647.842,4647.842,4647.842,4647.842,4647.842,4647.842,4647.842
FDT27,OUT018,3002.223,3002.223,3002.223,3002.223,3002.223,3002.223,3002.223,3002.223,3002.223,3002.223,3002.223,3002.223
FDS08,OUT019,349.581,349.581,349.581,349.581,349.581,349.581,349.581,349.581,349.581,349.581,349.581,349.581
NCJ19,OUT049,984.399,984.399,984.399,984.399,984.399,984.399,984.399,984.399,984.399,984.399,984.399,984.399
FDC58,OUT045,595.099,595.099,595.099,595.099,595.099,595.099,595.099,595.099,595.099,595.099,595.099,595.099
DRE37,OUT013,3166.247,3166.247,3166.247,3166.247,3166.247,3166.247,3166.247,3166.247,3166.247,3166.247,3166.247,3166.247
FDW02,OUT035,2446.98,2446.98,2446.98,2446.98,2446.98,2446.98,2446.98,2446.98,2446.98,2446.98,2446.98,2446.98
FDJ02,OUT010,482.925,482.925,482.925,482.925,482.925,482.925,482.925,482.925,482.925,482.925,482.925,482.925
FDX09,OUT045,2639.098,2639.098,2639.098,2639.098,2639.098,2639.098,2639.098,2639.098,2639.098,2639.098,2639.098,2639.098
FDT31,OUT010,535.04,535.04,535.04,535.04,535.04,535.04,535.04,535.04,535.04,535.04,535.04,535.04
FDI24,OUT049,3154.902,3154.902,3154.902,3154.902,3154.902,3154.902,3154.902,3154.902,3154.902,3154.902,3154.902,3154.902
FDY09,OUT045,2969.068,2969.068,2969.068,2969.068,2969.068,2969.068,2969.068,2969.068,2969.068,2969.068,2969.068,2969.068
